ID,a39758dae,10596ddee,8132d18b8,c0085a739,9509f66b0,f06078487,ecbd077d0,6dcd9e752,849c542c3,d709df8f9,025dea3b3,f902239b9,cd15bb515,236910072,5a6a1ec1a,22610c726,1c62e29a7,8e1822aa3,c77f6dbfe,acc744336,890163e1a,097836097,bf89fac56,26df61cc3,4a14d4e94,a3f2345bf,1931ccfdd,212efda42,538df95cd,13a2ecd25,896d1c52d,f5723deba,854e37761,f0aec6c6b,b0868a049,8c922fa9a,20a325694,b5a25e7c9,ccc9ba695,a2e5adf89,64406f348,c036f4785,97ea72529,56e98e3ad,3adf5e2b5,61c1b7eb6,db3839ab0,7bde71e2f,556fb6bc0,2ca23426b,7af2b8f44,8f3740670,nz_mean,nz_log_mean_exp,nz_median,nz_std,nz_kurtosis,nz_min,sum,max,zero_count,mean,log_mean_exp,median,std,kurtosis,log_leak
817f7bc97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035235.294117647,838207.1879569504,790000.0,2556206.015010619,6.982703317128536,74000.0,34599000.0,10398000.0,4974,6932.278100581046,0.04755229520737142,0.0,187122.65067273166,2007.099054580875,15.649158278658554
81a4345bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,12930888.95144144,4003648.585862415,5000000.0,26512573.845605172,49.91807144551606,2000.0,2870657347.22,280000000.0,4769,575166.7696293327,0.9664262763756702,0.0,6183785.233229898,956.0173440271512,15.894952224644102
81a95adce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3893333.3333333335,1389348.0906183687,1600000.0,7534631.156643746,12.108308553590511,200000.0,58400000.0,30000000.0,4976,11701.061911440593,0.04342602620412772,0.0,452443.08048530534,3892.5540974128044,14.508658238524095
81bbca16f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3669487.9275968987,988949.1403141858,1476000.0,4929900.690389061,4.10702033805727,12000.0,473363942.65999997,23600000.0,4862,94843.50684431977,0.4287439927236236,0.0,981084.5948261218,259.33986668717705,14.115615891155079
81c4a9afc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2127363.6363636362,1266613.633480043,1400000.0,1896886.409869619,0.5514650332592845,100000.0,46802000.0,7000000.0,4969,9377.279102384291,0.06389815540080448,0.0,187103.07972231027,731.2851893891161,13.122365377402328
81ed3bea3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26705813.953488372,22183648.960806727,20000000.0,15009136.936666617,-0.8839020791422154,2000000.0,1148350000.0,54000000.0,4948,230084.15147265076,0.15688397541521573,0.0,2826475.1895116875,226.16019596088995,16.118095750958314
81f5bc925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,5484501.2530827075,990129.1939639021,1050000.0,11121248.089644909,11.29907032058671,10000.0,729438666.6600001,60000000.0,4858,146150.8047806051,0.4446844781747608,0.0,2012986.1083139533,525.7781505339336,16.70599347634855
8214979e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2284672.4891703054,1301046.069176903,800000.0,3145674.766977082,11.808242003895652,500000.0,523190000.02,18800000.0,4762,104826.68804247645,0.9078296372310365,0.0,825033.5543505695,252.28464258850536,15.76142084987672
821d44343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,800708.3333333334,246285.15880433744,200000.0,1546787.1706923484,13.193158551878703,12000.0,38434000.0,8480000.0,4943,7700.661190142256,0.12681120286398698,0.0,169242.2892260932,1486.936472968102,11.51293546492023
82223aae0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,27620512.82051282,22809845.236229405,22750000.0,15402408.039469186,-1.0651029717470193,2000000.0,1077200000.0,54000000.0,4952,215828.49128431175,0.14155502135564463,0.0,2778936.827208733,240.78095754673421,16.811242881518265
82381b0fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108695.652173913,885868.7273994235,1000000.0,883645.8790294287,8.36433933144959,300000.0,25500000.0,4400000.0,4968,5109.196553796834,0.06514132440372096,0.0,95300.0908299674,1053.0326162899248,13.815511557963774
824984598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953914.942482759,422646.4994078276,300000.0,6206993.268152066,11.078979650152503,2000.0,428317666.65999997,38000000.0,4846,85818.0057423362,0.45695982494864396,0.0,1165323.181862324,476.0205553692525,11.002116507732017
825574321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4763096.655306123,1818980.7432844527,2000000.0,12632290.486898549,118.38179615003044,40000.0,933566944.44,160000000.0,4795,187050.07903025448,0.7612773937645482,0.0,2663082.600429309,2627.618672021682,17.096421811345913
8263faaef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,21200168.14159292,18571479.895498715,18000000.0,6617855.054027613,0.8788680614097117,100000.0,2395619000.0,30000000.0,4878,479987.7780004007,0.4607374428252144,0.0,3306119.0120585016,53.5576640946451,16.314977441212378
8268a6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25528041.07421801,21885568.948762722,18000000.0,14371019.167458517,2.64209183635522,7000000.0,5386416666.66,90000000.0,4780,1079225.9400240432,1.0432110353531763,0.0,5923053.794840699,55.29255188138103,17.212030383564937
82778fb00,0.0,0.0,0.0,0.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39500330.68804233,34832511.9121044,30000000.0,25408246.024147496,24.30650699065041,10000000.0,7465562500.040001,230000000.0,4802,1495804.948916049,0.9301946506864316,0.0,9010059.039108973,160.89859676018156,17.296750678069195
82a05430f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,1891674.1494285713,1132649.5541382588,1150000.0,2329551.783249483,6.582072487142267,70000.0,132417190.46,10000000.0,4921,26531.19424163494,0.21593450149692453,0.0,352894.4116411621,559.0428463062979,11.643962499267984
82d12f75f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,200000.0,576740.7014736842,138822.55263681253,200000.0,939668.3877697618,9.544015615466904,4000.0,54790366.64,5000000.0,4896,10977.833428170707,0.25280359026927424,0.0,151146.69432515238,585.8054389401785,13.217675375388819
82d68858f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664878.2610434783,333043.0518111546,220000.0,6619356.194419596,15.413168508904592,10000.0,306461000.02,40000000.0,4876,61402.7249088359,0.34043754134009513,0.0,1077449.0794817836,786.9026587506154,0.0
82eb89944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687875.0,582091.0160335895,733000.0,339708.47796309117,-1.3242491939826602,110000.0,11006000.0,1104000.0,4975,2205.1693047485473,0.043473056142952576,0.0,43118.67834443362,488.4347391380556,0.0
82fda4d29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14500000.0,0.0,0.0,0.0,0.0,0.0,10000000.0,15801338.259482758,13846072.975722076,16000000.0,8281103.237258661,8.777658782466347,4000000.0,1832955238.1000001,64000000.0,4875,367252.10140252457,0.4654720431041565,0.0,2692537.978242397,116.63734693635222,0.0
8303198e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690000.0,0.0,0.0,0.0,678000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5521955.139839572,3451952.224357992,4288833.33,5038446.050251712,6.122675858382673,82000.0,2065211222.3,34416000.0,4617,413787.0611701062,2.0897911657055817,0.0,2002923.77169471,69.14694993412809,16.153511152699707
83157a665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,3978846.6067192056,4000000.0,6187008.143476284,2.179705146197256,1000000.0,264000000.0,24000000.0,4947,52895.21138048487,0.14335894280521075,0.0,802805.1601038006,532.1705812117091,15.201805169084134
833eb8ff6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478500.0,98488.58600900744,49000.0,782511.5973581477,-0.3458186115249289,20000.0,7656000.0,1896000.0,4975,1533.9611300340614,0.03754672236833418,0.0,50719.31087573165,1257.1021477695149,0.0
83587ad6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629487.18,335619.5248472459,233333.34,8229345.395495516,12.955447998648774,10000.0,34183333.34,30000000.0,4978,6848.994858745743,0.03369666171164884,0.0,425235.05770721403,4962.862460709775,12.899222326086994
837337e57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12466666.66,300000.0,0.0,0.0,0.0,0.0,0.0,7998121.211948051,1739941.531659757,800000.0,11349122.971576342,8.684710775498885,80000.0,1231710666.6399999,78000000.0,4837,246786.34875576035,0.5579555913226384,0.0,2421273.3877089918,295.358546609892,12.899222326086994
8384ab9f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,2246192.4017903977,1500000.0,4949747.468305833,-0.02824418397096462,1000000.0,32000000.0,12000000.0,4983,6411.540773392106,0.023718709632267798,0.0,244905.94926833521,2306.677460836623,14.220976332738882
838c4518c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593436.2935135136,1234983.2816486312,1900000.0,3081538.537517798,1.9535334060271046,200000.0,95957142.86,11400000.0,4954,19226.03543578441,0.10958245726223469,0.0,343524.56215809815,669.5033469728503,12.206077645517674
83a3de795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000000.0,22999999.999999974,23000000.0,,,23000000.0,23000000.0,23000000.0,4990,4608.294930875576,0.003402088339712914,0.0,325562.2573489413,4990.999999999998,17.182806422433504
83a8ff30e,0.0,933333.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,780000.0,0.0,0.0,933333.34,850000.0,0.0,0.0,0.0,0.0,338000.0,0.0,0.0,0.0,528000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,275000.0,0.0,0.0,0.0,528000.0,0.0,20000.0,0.0,0.0,0.0,0.0,1014285.72,756468.3297574893,334855.26548976457,438666.66,2680918.465017198,234.94409479300444,8000.0,530284299.16,50000000.0,4290,106248.10642356242,4.970104310640826,0.0,1037950.0614171536,1561.6290526563723,11.635151947212842
83ac6c99b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5248882.282941177,1538361.2693866135,2000000.0,8106609.2950224085,8.300523259821913,8000.0,713847990.48,40000000.0,4855,143027.04678020437,0.47431898853382554,0.0,1583773.8678263887,371.8716055858728,13.827934065616665
83afec322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,796731.4599091383,850000.0,86602.54037844387,,700000.0,2400000.0,850000.0,4988,480.86555800440794,0.008201112714148813,0.0,19686.144190224615,1708.430180594242,0.0
83bf53c40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49473333.33360001,33477950.66914002,40000000.0,43757583.46968658,2.29961949210914,2000000.0,1236833333.3400002,170000000.0,4966,247812.72958124627,0.09066565976901443,0.0,4627122.0858888235,778.747668692712,16.380459992348886
83c2193be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18222222.221333332,17596086.30614459,20000000.0,4816747.679090234,2.0877917137464,10000000.0,273333333.32,30000000.0,4976,54765.244103386096,0.05141808805183103,0.0,1029678.4707783388,414.9848824021883,15.201805169084134
83d62e7ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481111.1111111111,113991.71543945177,50000.0,800016.856901256,4.324889035415044,10000.0,30310000.0,3400000.0,4928,6072.931276297335,0.15832798310075885,0.0,104104.23273406987,604.4573771070412,12.206077645517674
83d6fda04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18333333.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5070400.701550388,1558885.8164156533,2000000.0,7958224.76054854,9.667264238671299,10000.0,654081690.5,40000000.0,4862,131052.23211781206,0.4456485641141951,0.0,1507323.8098681523,431.35570804425754,14.285514812209815
83ec31027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8693198.653333334,1573644.053852207,2440000.0,16541740.339182686,31.80498920284389,20000.0,860626666.6800001,132400000.0,4892,172435.71762772993,0.32714999657819155,0.0,2616000.358550536,1384.2277741281355,0.0
843175a11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,8868637.889496403,2583168.7942309957,2000000.0,18087211.26707512,11.612272027419364,80000.0,1232740666.6399999,100600000.0,4852,246992.7202244039,0.5086180335910506,0.0,3343242.153071665,512.2610417324306,13.122365377402328
845061709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028571.4285714285,745519.261724812,1000000.0,743223.3529572065,-1.2301355529131976,200000.0,7200000.0,2000000.0,4984,1442.5966740132237,0.01914568141903279,0.0,46327.26077560991,1491.3247050902844,16.811242881518265
845abd719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800000.0,0.0,0.0,0.0,0.0,0.0,14066923.076923076,4921393.181786893,8500000.0,16725921.614762602,5.197002941328342,70000.0,1645830000.0,96000000.0,4874,329759.5672209978,0.4350837334600431,0.0,3321780.447914752,277.6129081480575,16.811242881518265
8469f3db5,4900000.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,0.0,1100000.0,0.0,17200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4840000.0,0.0,0.0,3000000.0,0.0,0.0,19360000.0,5730787.710195531,3028023.565060117,3200000.0,6964497.485815308,18.041461646519817,200000.0,4103244000.5000005,80400000.0,4275,822128.6316369466,7.506984105193943,0.0,3314568.164185012,86.04086292100887,15.234594985455512
847cae3f9,0.0,2660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12018000.0,0.0,0.0,0.0,0.0,0.0,4814000.0,0.0,0.0,0.0,0.0,374000.0,5702486.10452459,3534157.8753045653,3814000.0,5958802.14523954,7.431470445829724,204000.0,1739258261.8799999,38316000.0,4686,348478.9144219595,1.512845276306348,0.0,2007312.6549871343,112.21502951338299,0.0
